@relation gps_clustered

@attribute Instance_number numeric
@attribute udid string
@attribute jingdu numeric
@attribute weidu numeric
@attribute Cluster {cluster0,cluster1,cluster2,cluster3,cluster4,cluster5,cluster6,cluster7,cluster8,cluster9,cluster10}

@data
8018,7ec06e793c792889,0.473853,0.678064,cluster3
8019,7ec06e793c792889,0.47541,0.678046,cluster3
8020,7ec06e793c792889,0.475379,0.678067,cluster3
8021,7f778926159e502f,0.264136,0.630708,cluster1
8022,7f778926159e502f,0.264135,0.630709,cluster1
8023,7f8a9fb3a0d3a214,0.399462,0.631218,cluster0
8024,7f8a9fb3a0d3a214,0.399462,0.631218,cluster0
8025,7f8a9fb3a0d3a214,0.399462,0.631218,cluster0
8026,7f8a9fb3a0d3a214,0.399462,0.631218,cluster0
8027,7f8a9fb3a0d3a214,0.399463,0.631218,cluster0
8028,7f8a9fb3a0d3a214,0.399461,0.631218,cluster0
8029,7f8a9fb3a0d3a214,0.399461,0.631218,cluster0
8030,7f8a9fb3a0d3a214,0.399463,0.631218,cluster0
8031,7f8a9fb3a0d3a214,0.399461,0.631218,cluster0
8032,7f8a9fb3a0d3a214,0.399459,0.631219,cluster0
8033,7f8a9fb3a0d3a214,0.399463,0.631218,cluster0
8034,7f8a9fb3a0d3a214,0.399462,0.631217,cluster0
8035,7f8a9fb3a0d3a214,0.399462,0.631218,cluster0
8036,7f8a9fb3a0d3a214,0.399461,0.631218,cluster0
8037,7f8a9fb3a0d3a214,0.399462,0.631218,cluster0
8038,7faa59e8abf54aa1,0.469885,0.686156,cluster3
8039,7faa59e8abf54aa1,0.46987,0.686165,cluster3
8040,7faa59e8abf54aa1,0.46987,0.686165,cluster3
8041,7faa59e8abf54aa1,0.469884,0.686152,cluster3
8042,7faa59e8abf54aa1,0.469889,0.686157,cluster3
8043,803f7d86fd3e25fc,0.34128,0.573714,cluster2
8044,803f7d86fd3e25fc,0.341281,0.573715,cluster2
8045,803f7d86fd3e25fc,0.341036,0.573748,cluster2
8046,803f7d86fd3e25fc,0.341036,0.573748,cluster2
8047,803f7d86fd3e25fc,0.34086,0.573699,cluster2
8048,803f7d86fd3e25fc,0.340861,0.5737,cluster2
8049,803f7d86fd3e25fc,0.341036,0.573748,cluster2
8050,803f7d86fd3e25fc,0.341281,0.573715,cluster2
8051,80615c7faecdf38e,0.357425,0.674014,cluster10
8052,80615c7faecdf38e,0.357425,0.674014,cluster10
8053,80615c7faecdf38e,0.357422,0.67401,cluster10
8054,80615c7faecdf38e,0.357422,0.67401,cluster10
8055,80615c7faecdf38e,0.357422,0.674011,cluster10
8056,80615c7faecdf38e,0.35742,0.67401,cluster10
8057,80615c7faecdf38e,0.357427,0.674017,cluster10
8058,80615c7faecdf38e,0.357427,0.674017,cluster10
8059,80615c7faecdf38e,0.357326,0.673991,cluster10
8060,80615c7faecdf38e,0.357427,0.674017,cluster10
8061,80615c7faecdf38e,0.357424,0.674013,cluster10
8062,80615c7faecdf38e,0.357326,0.673991,cluster10
8063,80615c7faecdf38e,0.357422,0.67401,cluster10
8064,80615c7faecdf38e,0.357326,0.673991,cluster10
8065,80615c7faecdf38e,0.357326,0.673991,cluster10
8066,8114bbd0b593c00f,0.259764,0.6331,cluster1
8067,8114bbd0b593c00f,0.259764,0.6331,cluster1
8068,7e13f33d39a6bfd7,0.259686,0.632056,cluster1
8069,7e13f33d39a6bfd7,0.259686,0.632056,cluster1
8070,7e13f33d39a6bfd7,0.259686,0.632056,cluster1
8071,7e13f33d39a6bfd7,0.259686,0.632055,cluster1
8072,7e13f33d39a6bfd7,0.259686,0.632056,cluster1
8073,7e13f33d39a6bfd7,0.259686,0.632056,cluster1
8074,7e13f33d39a6bfd7,0.259593,0.632109,cluster1
8075,7e13f33d39a6bfd7,0.259593,0.632109,cluster1
8076,7e13f33d39a6bfd7,0.259595,0.632108,cluster1
8077,7e2db913586b74fb,0.399042,0.631075,cluster0
8078,7e2db913586b74fb,0.39905,0.631074,cluster0
8079,7e2db913586b74fb,0.399041,0.631075,cluster0
8080,7e2db913586b74fb,0.399041,0.631075,cluster0
8081,7e2db913586b74fb,0.399041,0.631069,cluster0
8082,7e2db913586b74fb,0.399041,0.631069,cluster0
8083,7e2db913586b74fb,0.39904,0.631076,cluster0
8084,7e2db913586b74fb,0.399043,0.631075,cluster0
8085,7e2db913586b74fb,0.399041,0.631075,cluster0
8086,7e2db913586b74fb,0.399044,0.631075,cluster0
8087,7e2db913586b74fb,0.399043,0.631054,cluster0
8088,7e2db913586b74fb,0.399042,0.631075,cluster0
8089,7e2db913586b74fb,0.399041,0.631069,cluster0
8090,7e2db913586b74fb,0.399041,0.631075,cluster0
8091,7e377da8287a6c60,0.409789,0.620653,cluster0
8092,7e377da8287a6c60,0.409903,0.620481,cluster0
8093,7e377da8287a6c60,0.409847,0.620569,cluster0
8094,7e6166480ef0ff8a,0.484492,0.685214,cluster3
8095,7e6166480ef0ff8a,0.484461,0.685235,cluster3
8096,7e6166480ef0ff8a,0.484492,0.685214,cluster3
8097,7e6166480ef0ff8a,0.484522,0.685193,cluster3
8098,7e6166480ef0ff8a,0.484492,0.685214,cluster3
8099,7e6166480ef0ff8a,0.484522,0.685193,cluster3
8100,7e6166480ef0ff8a,0.484462,0.685235,cluster3
8101,7e6166480ef0ff8a,0.484522,0.685193,cluster3
8102,7e6166480ef0ff8a,0.484462,0.685235,cluster3
8103,7e6166480ef0ff8a,0.484522,0.685193,cluster3
8104,7e6166480ef0ff8a,0.484462,0.685235,cluster3
8105,7e6166480ef0ff8a,0.484522,0.685193,cluster3
8106,7e6166480ef0ff8a,0.484462,0.685235,cluster3
8107,7e7d33f4d9acd365,0.354649,0.67238,cluster10
8108,7e7d33f4d9acd365,0.356277,0.674221,cluster10
8109,7e7d33f4d9acd365,0.356211,0.674844,cluster10
8110,7e7d33f4d9acd365,0.354886,0.673321,cluster10
8111,7e7d33f4d9acd365,0.35465,0.672379,cluster10
8112,7f2a8b433ad300be,0.475343,0.672785,cluster3
8113,7f2a8b433ad300be,0.475343,0.672785,cluster3
8114,7f2a8b433ad300be,0.475343,0.672785,cluster3
8115,801dd9b13e5d06a4,0.269935,0.626486,cluster1
8116,801dd9b13e5d06a4,0.269935,0.626486,cluster1
8117,801dd9b13e5d06a4,0.269935,0.626486,cluster1
8118,801dd9b13e5d06a4,0.269922,0.626504,cluster1
8119,801dd9b13e5d06a4,0.269935,0.626486,cluster1
8120,803f7d86fd3e25fc,0.341529,0.573767,cluster2
8121,803f7d86fd3e25fc,0.341529,0.573767,cluster2
8122,8049d90741d487ac,0.341349,0.67488,cluster10
8123,80615c7faecdf38e,0.357425,0.674014,cluster10
8124,80615c7faecdf38e,0.35742,0.67401,cluster10
8125,80615c7faecdf38e,0.357421,0.67401,cluster10
8126,80615c7faecdf38e,0.357422,0.67401,cluster10
8127,80615c7faecdf38e,0.357422,0.67401,cluster10
8128,80615c7faecdf38e,0.357422,0.674011,cluster10
8129,80615c7faecdf38e,0.357422,0.674011,cluster10
8130,80615c7faecdf38e,0.357422,0.674011,cluster10
8131,80759ef60edf739a,0.458403,0.656807,cluster6
8132,80759ef60edf739a,0.458401,0.656807,cluster6
8133,80b19133f46bdc96,0.392577,0.605884,cluster0
8134,80b19133f46bdc96,0.392508,0.605875,cluster0
8135,8114bbd0b593c00f,0.259764,0.633101,cluster1
8136,8114bbd0b593c00f,0.259764,0.6331,cluster1
8137,8169b6ad801090d1,0.264762,0.628526,cluster1
8138,8169b6ad801090d1,0.264759,0.628527,cluster1
8139,8199c261cba70c7e,0.283136,0.570353,cluster1
8140,8199c261cba70c7e,0.283136,0.570353,cluster1
8141,8199c261cba70c7e,0.283136,0.570354,cluster1
8142,8199c261cba70c7e,0.283136,0.570353,cluster1
8143,8199c261cba70c7e,0.283136,0.570353,cluster1
8144,81adc4331af527e3,0.549575,0.688651,cluster9
8145,81adc4331af527e3,0.549574,0.688651,cluster9
8146,81adc4331af527e3,0.549574,0.688651,cluster9
8147,7db852afe0385c5a,0.318407,0.669563,cluster10
8148,7dcc9a59bfd4dad0,0.276181,0.59965,cluster1
8149,7dee6f71e91f1760,0.26355,0.648209,cluster1
8150,7dee6f71e91f1760,0.26355,0.648209,cluster1
8151,7df6ca50936fa100,0.358828,0.674511,cluster10
8152,7df6ca50936fa100,0.357521,0.674789,cluster10
8153,7df6ca50936fa100,0.35752,0.674789,cluster10
8154,7df6ca50936fa100,0.357513,0.674787,cluster10
8155,7df6ca50936fa100,0.358386,0.674631,cluster10
8156,7df6ca50936fa100,0.358386,0.674631,cluster10
8157,7dfdaf5f7249bc06,0.422068,0.565215,cluster8
8158,7dfdaf5f7249bc06,0.422068,0.565215,cluster8
8159,7dfdaf5f7249bc06,0.422068,0.565215,cluster8
8160,7dff1817ab6f6b1,0.463831,0.650682,cluster6
8161,7e377da8287a6c60,0.409789,0.620653,cluster0
8162,7e377da8287a6c60,0.409789,0.620653,cluster0
8163,7e377da8287a6c60,0.409789,0.620653,cluster0
8164,7e399e3ab9413d90,0.352163,0.670786,cluster10
8165,7e399e3ab9413d90,0.352161,0.670789,cluster10
8166,7e399e3ab9413d90,0.352161,0.670789,cluster10
8167,7e399e3ab9413d90,0.352163,0.67079,cluster10
8168,7e5ea83a3848e53d,0.266356,0.595067,cluster1
8169,7e5ea83a3848e53d,0.266356,0.595067,cluster1
8170,7e5ea83a3848e53d,0.266355,0.595067,cluster1
8171,7e6166480ef0ff8a,0.484462,0.685235,cluster3
8172,7e6166480ef0ff8a,0.484493,0.685216,cluster3
8173,7e7d33f4d9acd365,0.356277,0.674221,cluster10
8174,7ecaee95ceea0637,0.304422,0.654355,cluster1
8175,7ecaee95ceea0637,0.304421,0.654355,cluster1
8176,7ecaee95ceea0637,0.304422,0.654355,cluster1
8177,7f2a8b433ad300be,0.475344,0.672773,cluster3
8178,7f2a8b433ad300be,0.475345,0.67277,cluster3
8179,7f2a8b433ad300be,0.475342,0.67277,cluster3
8180,7f2a8b433ad300be,0.475346,0.672771,cluster3
8181,7f2a8b433ad300be,0.475342,0.672785,cluster3
8182,7f2a8b433ad300be,0.475343,0.672785,cluster3
8183,7f2a8b433ad300be,0.475346,0.672771,cluster3
8184,7f2a8b433ad300be,0.475343,0.672785,cluster3
8185,7faa59e8abf54aa1,0.469882,0.686156,cluster3
8186,7faa59e8abf54aa1,0.469882,0.686156,cluster3
8187,7faa59e8abf54aa1,0.46987,0.686165,cluster3
8188,7fc6cd8fa8dc3710,0.480914,0.669078,cluster3
8189,7fc6cd8fa8dc3710,0.480912,0.669077,cluster3
8190,7fd537c107e9f8b3,0.480553,0.669271,cluster3
8191,7fd537c107e9f8b3,0.480553,0.669271,cluster3
8192,7fd537c107e9f8b3,0.480553,0.669271,cluster3
8193,7fd537c107e9f8b3,0.480523,0.669279,cluster3
8194,7fdb623a5c8ab9c8,0.530204,0.703022,cluster9
8195,7fdb623a5c8ab9c8,0.530203,0.70302,cluster9
8196,7fdb623a5c8ab9c8,0.530203,0.703018,cluster9
8197,7fdb623a5c8ab9c8,0.530203,0.703021,cluster9
8198,7fdb623a5c8ab9c8,0.530202,0.703019,cluster9
8199,803f7d86fd3e25fc,0.341373,0.573774,cluster2
8200,8049d90741d487ac,0.341346,0.674879,cluster10
8201,8049d90741d487ac,0.341349,0.67488,cluster10
8202,8049d90741d487ac,0.341354,0.674883,cluster10
8203,8049d90741d487ac,0.341355,0.674885,cluster10
8204,8049d90741d487ac,0.341354,0.674886,cluster10
8205,8049d90741d487ac,0.341348,0.67488,cluster10
8206,8049d90741d487ac,0.341352,0.674886,cluster10
8207,8049d90741d487ac,0.341354,0.674886,cluster10
8208,8049d90741d487ac,0.341354,0.674886,cluster10
8209,8049d90741d487ac,0.341354,0.674886,cluster10
8210,80615c7faecdf38e,0.357422,0.674011,cluster10
8211,80615c7faecdf38e,0.357422,0.674011,cluster10
8212,80615c7faecdf38e,0.357422,0.674011,cluster10
8213,80615c7faecdf38e,0.357425,0.674014,cluster10
8214,80615c7faecdf38e,0.357425,0.674014,cluster10
8215,80615c7faecdf38e,0.357425,0.674014,cluster10
8216,80749e0e5e42d561,0.414456,0.619676,cluster0
8217,80749e0e5e42d561,0.414456,0.619676,cluster0
8218,811c939610139a87,0.357319,0.676123,cluster10
8219,811c939610139a87,0.35732,0.676124,cluster10
8220,811c939610139a87,0.35732,0.676124,cluster10
8221,811c939610139a87,0.357298,0.676084,cluster10
8222,811d1876dd1d81f0,0.418685,0.644028,cluster4
8223,8163411b61f26136,0.543112,0.724239,cluster9
8224,8163411b61f26136,0.543118,0.724238,cluster9
8225,8163411b61f26136,0.543127,0.72424,cluster9
8226,8163411b61f26136,0.543102,0.72424,cluster9
8227,81adc4331af527e3,0.549574,0.688651,cluster9
8228,81bdcca2b047bebe,0.450008,0.674119,cluster6
8229,81bdcca2b047bebe,0.450008,0.67412,cluster6
8230,81db3fdec551b0ce,0.266958,0.626908,cluster1
8231,81db3fdec551b0ce,0.267936,0.627714,cluster1
8232,81db3fdec551b0ce,0.267936,0.627714,cluster1
8233,81db3fdec551b0ce,0.266958,0.626908,cluster1
8234,81db3fdec551b0ce,0.267936,0.627714,cluster1
8235,81db3fdec551b0ce,0.266958,0.626908,cluster1
8236,81db3fdec551b0ce,0.267936,0.627714,cluster1
8237,81db3fdec551b0ce,0.266958,0.626908,cluster1
8238,81db3fdec551b0ce,0.267936,0.627714,cluster1
8239,81db3fdec551b0ce,0.266958,0.626908,cluster1
8240,81db3fdec551b0ce,0.267936,0.627714,cluster1
8241,81db3fdec551b0ce,0.266958,0.626908,cluster1
8242,81f4023ea1a655a1,0.279532,0.656254,cluster1
8243,81f4023ea1a655a1,0.27953,0.656258,cluster1
8244,81f4023ea1a655a1,0.279552,0.656259,cluster1
8245,81fb9da979951041,0.429847,0.67126,cluster4
8246,821e5d163971d355,0.483683,0.675442,cluster3
8247,821e5d163971d355,0.48388,0.674941,cluster3
8248,821e5d163971d355,0.483822,0.674945,cluster3
8249,821e5d163971d355,0.48388,0.674941,cluster3
8250,821e5d163971d355,0.483684,0.674967,cluster3
8251,821e5d163971d355,0.483839,0.674882,cluster3
8252,821e5d163971d355,0.483683,0.675442,cluster3
8253,821e5d163971d355,0.48388,0.674941,cluster3
8254,821e5d163971d355,0.483839,0.674882,cluster3
8255,821e5d163971d355,0.48388,0.674941,cluster3
8256,821e5d163971d355,0.483839,0.674882,cluster3
8257,821e5d163971d355,0.48388,0.674941,cluster3
8258,821e5d163971d355,0.483839,0.674882,cluster3
8259,821e5d163971d355,0.483683,0.675442,cluster3
8260,821e5d163971d355,0.48388,0.674941,cluster3
8261,821e5d163971d355,0.483839,0.674882,cluster3
8262,821e5d163971d355,0.483839,0.674882,cluster3
8263,821e5d163971d355,0.483683,0.675442,cluster3
8264,821e5d163971d355,0.48388,0.674941,cluster3
8265,821e5d163971d355,0.483822,0.674945,cluster3
8266,821e5d163971d355,0.483839,0.674882,cluster3
8267,8281f00b13e464bb,0.439347,0.651099,cluster4
8268,8281f00b13e464bb,0.439347,0.651099,cluster4
8269,8281f00b13e464bb,0.439347,0.651099,cluster4
8270,8281f00b13e464bb,0.439347,0.651099,cluster4
8271,8281f00b13e464bb,0.439347,0.651099,cluster4
8272,82f3a2308142b535,0.255381,0.634557,cluster1
8273,82f3a2308142b535,0.255379,0.634558,cluster1
8274,82f3a2308142b535,0.255381,0.634556,cluster1
8275,82f3a2308142b535,0.255382,0.634557,cluster1
8276,82f3a2308142b535,0.255381,0.634558,cluster1
8277,82f3a2308142b535,0.255382,0.634557,cluster1
8278,82fb737c07dd3e42,0.480261,0.686644,cluster3
8279,83f1d45a3920e497,0.468914,0.680484,cluster3
8280,83f1d45a3920e497,0.4689,0.680524,cluster3
8281,83f1d45a3920e497,0.468956,0.680499,cluster3
8282,83f1d45a3920e497,0.4689,0.680524,cluster3
8283,83f1d45a3920e497,0.4689,0.680524,cluster3
8284,8427e333fd4353aa,0.262035,0.629277,cluster1
8285,8427e333fd4353aa,0.261852,0.629263,cluster1
8286,84462673408bde68,0.356466,0.670143,cluster10
8287,84462673408bde68,0.356497,0.670138,cluster10
8288,84462673408bde68,0.356497,0.670138,cluster10
8289,84462673408bde68,0.3565,0.670136,cluster10
8290,84462673408bde68,0.356498,0.670137,cluster10
8291,84462673408bde68,0.356499,0.670137,cluster10
8292,84462673408bde68,0.3565,0.670136,cluster10
8293,84462673408bde68,0.356496,0.67014,cluster10
8294,84462673408bde68,0.356499,0.670137,cluster10
8295,84462673408bde68,0.356499,0.670137,cluster10
8296,84b1cf1118f60510,0.475997,0.674211,cluster3
8297,84b1cf1118f60510,0.475992,0.674191,cluster3
8298,84d83d5fa0482ffe,0.352715,0.674841,cluster10
8299,8595704d753f4663,0.260454,0.630622,cluster1
8300,8595704d753f4663,0.260426,0.630664,cluster1
8301,85ac69407af4fe37,0.258587,0.6332,cluster1
8302,85ac69407af4fe37,0.258586,0.6332,cluster1
8303,85ac69407af4fe37,0.258588,0.6332,cluster1
8304,85ba3161ae3f0dd2,0.279726,0.658087,cluster1
8305,821e5d163971d355,0.483683,0.675442,cluster3
8306,821e5d163971d355,0.48388,0.674941,cluster3
8307,821e5d163971d355,0.483839,0.674882,cluster3
8308,821e5d163971d355,0.483683,0.675442,cluster3
8309,821e5d163971d355,0.48388,0.674941,cluster3
8310,821e5d163971d355,0.483822,0.674945,cluster3
8311,821e5d163971d355,0.483839,0.674882,cluster3
8312,821e5d163971d355,0.484129,0.674755,cluster3
8313,821e5d163971d355,0.48388,0.674941,cluster3
8314,821e5d163971d355,0.483822,0.674945,cluster3
8315,821e5d163971d355,0.48388,0.674941,cluster3
8316,821e5d163971d355,0.483839,0.674882,cluster3
8317,821e5d163971d355,0.483946,0.674924,cluster3
8318,821e5d163971d355,0.483839,0.674882,cluster3
8319,821e5d163971d355,0.48388,0.674941,cluster3
8320,821e5d163971d355,0.484129,0.674755,cluster3
8321,821e5d163971d355,0.483839,0.674882,cluster3
8322,8248233fb8702cad,0.358763,0.665636,cluster7
8323,8248233fb8702cad,0.358768,0.665636,cluster7
8324,8248233fb8702cad,0.358766,0.665636,cluster7
8325,8248233fb8702cad,0.358768,0.665636,cluster7
8326,8248233fb8702cad,0.358768,0.665636,cluster7
8327,824a34b73fdfb5,0.345858,0.667606,cluster10
8328,824a34b73fdfb5,0.345881,0.667588,cluster10
8329,824bade8d27cbead,0.418993,0.635127,cluster4
8330,824bade8d27cbead,0.418993,0.635127,cluster4
8331,82dbe7cd0724bdb2,0.399903,0.63538,cluster0
8332,82dbe7cd0724bdb2,0.399903,0.63538,cluster0
8333,82dbe7cd0724bdb2,0.399903,0.63538,cluster0
8334,82dbe7cd0724bdb2,0.399903,0.63538,cluster0
8335,82dbe7cd0724bdb2,0.399903,0.63538,cluster0
8336,82dbe7cd0724bdb2,0.399903,0.63538,cluster0
8337,82dbe7cd0724bdb2,0.399903,0.63538,cluster0
8338,82dbe7cd0724bdb2,0.399903,0.63538,cluster0
8339,83aff2ba1ab1bec,0.288987,0.656858,cluster1
8340,83aff2ba1ab1bec,0.288987,0.656858,cluster1
8341,83aff2ba1ab1bec,0.288987,0.656858,cluster1
8342,83bf7870ac1c88e9,0.475015,0.672975,cluster3
8343,83bf7870ac1c88e9,0.475143,0.67298,cluster3
8344,83bf7870ac1c88e9,0.475059,0.673014,cluster3
8345,83bf7870ac1c88e9,0.475312,0.673087,cluster3
8346,83bf7870ac1c88e9,0.475312,0.673087,cluster3
8347,83f1d45a3920e497,0.469626,0.68057,cluster3
8348,83f1d45a3920e497,0.468955,0.680499,cluster3
8349,84151dd7a8ee3533,0.422282,0.650294,cluster4
8350,8427e333fd4353aa,0.262281,0.629165,cluster1
8351,8427e333fd4353aa,0.262281,0.629165,cluster1
8352,8427e333fd4353aa,0.262281,0.629165,cluster1
8353,8427e333fd4353aa,0.262282,0.629165,cluster1
8354,8427e333fd4353aa,0.262282,0.629165,cluster1
8355,8427e333fd4353aa,0.262282,0.629165,cluster1
8356,8427e333fd4353aa,0.262305,0.629188,cluster1
8357,8427e333fd4353aa,0.262305,0.629188,cluster1
8358,8427e333fd4353aa,0.262305,0.629188,cluster1
8359,848b60b9bcfb7f8c,0.257276,0.631593,cluster1
8360,848b60b9bcfb7f8c,0.257276,0.631593,cluster1
8361,848b60b9bcfb7f8c,0.257276,0.631593,cluster1
8362,848b60b9bcfb7f8c,0.257276,0.631593,cluster1
8363,848b60b9bcfb7f8c,0.257276,0.631593,cluster1
8364,848b60b9bcfb7f8c,0.257276,0.631593,cluster1
8365,848b60b9bcfb7f8c,0.257276,0.631593,cluster1
8366,848b60b9bcfb7f8c,0.257276,0.631593,cluster1
8367,848b60b9bcfb7f8c,0.257277,0.631592,cluster1
8368,848b60b9bcfb7f8c,0.257277,0.631592,cluster1
8369,848b60b9bcfb7f8c,0.257327,0.631585,cluster1
8370,848b60b9bcfb7f8c,0.257327,0.631585,cluster1
8371,848b60b9bcfb7f8c,0.257276,0.631592,cluster1
8372,848b60b9bcfb7f8c,0.257276,0.631592,cluster1
8373,84b1cf1118f60510,0.475992,0.674191,cluster3
8374,84b1cf1118f60510,0.475997,0.674212,cluster3
8375,84b1cf1118f60510,0.475997,0.674211,cluster3
8376,84b1cf1118f60510,0.475997,0.674211,cluster3
8377,84b1cf1118f60510,0.475994,0.67421,cluster3
8378,84b1cf1118f60510,0.475997,0.674214,cluster3
8379,84b1cf1118f60510,0.475996,0.67421,cluster3
8380,84b1cf1118f60510,0.475996,0.67421,cluster3
8381,855e1263cfa75b77,0.361272,0.668678,cluster7
8382,855e1263cfa75b77,0.361272,0.668678,cluster7
8383,855e1263cfa75b77,0.361405,0.668807,cluster7
8384,8563daece2a9cc16,0.393431,0.605069,cluster0
8385,8563daece2a9cc16,0.39343,0.605068,cluster0
8386,85739fdb36cd2629,0.258846,0.632461,cluster1
8387,85739fdb36cd2629,0.258846,0.632461,cluster1
8388,85763848ea8a2085,0.358263,0.675404,cluster10
8389,85763848ea8a2085,0.358263,0.675404,cluster10
8390,85763848ea8a2085,0.358271,0.675404,cluster10
8391,85763848ea8a2085,0.358271,0.675404,cluster10
8392,85763848ea8a2085,0.358263,0.675404,cluster10
8393,85763848ea8a2085,0.358271,0.675404,cluster10
8394,857aca42ec8b79b5,0.373757,0.649948,cluster7
8395,857aca42ec8b79b5,0.373757,0.649948,cluster7
8396,85ba3161ae3f0dd2,0.279726,0.658087,cluster1
8397,85ba3161ae3f0dd2,0.279726,0.658087,cluster1
8398,82002b72531b0c28,0.405334,0.629076,cluster0
8399,82002b72531b0c28,0.405334,0.629076,cluster0
8400,82002b72531b0c28,0.405334,0.629076,cluster0
8401,82002b72531b0c28,0.405334,0.629076,cluster0
8402,82002b72531b0c28,0.405334,0.629076,cluster0
8403,82002b72531b0c28,0.405334,0.629076,cluster0
8404,82002b72531b0c28,0.405334,0.629076,cluster0
8405,82002b72531b0c28,0.405334,0.629076,cluster0
8406,82002b72531b0c28,0.405334,0.629076,cluster0
8407,82002b72531b0c28,0.405334,0.629076,cluster0
8408,82002b72531b0c28,0.405334,0.629076,cluster0
8409,82002b72531b0c28,0.405334,0.629076,cluster0
8410,8206b9881c2cbd39,0.251841,0.602023,cluster1
8411,8206b9881c2cbd39,0.251781,0.602018,cluster1
8412,8206b9881c2cbd39,0.251841,0.602023,cluster1
8413,821e5d163971d355,0.483839,0.674882,cluster3
8414,821e5d163971d355,0.483412,0.674788,cluster3
8415,821e5d163971d355,0.483412,0.674788,cluster3
8416,821e5d163971d355,0.483399,0.674767,cluster3
8417,821e5d163971d355,0.483399,0.674767,cluster3
8418,821e5d163971d355,0.483528,0.674719,cluster3
8419,8281f00b13e464bb,0.438818,0.651162,cluster4
8420,8281f00b13e464bb,0.438818,0.651162,cluster4
8421,8281f00b13e464bb,0.439347,0.651099,cluster4
8422,8281f00b13e464bb,0.439348,0.651099,cluster4
8423,82937a543ea1af0c,0.254791,0.6119,cluster1
8424,82937a543ea1af0c,0.254789,0.611899,cluster1
8425,82aec9a5d67c856a,0.411635,0.638882,cluster4
8426,82aec9a5d67c856a,0.411625,0.638891,cluster4
8427,82aec9a5d67c856a,0.411635,0.638882,cluster4
8428,82aec9a5d67c856a,0.411625,0.638891,cluster4
8429,82aec9a5d67c856a,0.411635,0.638898,cluster4
8430,82aec9a5d67c856a,0.411663,0.639143,cluster4
8431,82aec9a5d67c856a,0.411656,0.639155,cluster4
8432,82aec9a5d67c856a,0.411657,0.639155,cluster4
8433,82aec9a5d67c856a,0.411657,0.639155,cluster4
8434,82dbe7cd0724bdb2,0.399903,0.63538,cluster0
8435,82dbe7cd0724bdb2,0.399903,0.63538,cluster0
8436,82dbe7cd0724bdb2,0.399903,0.63538,cluster0
8437,82fb737c07dd3e42,0.480261,0.686644,cluster3
8438,82fb737c07dd3e42,0.480289,0.686633,cluster3
8439,832612854e9eadf6,0.356813,0.672309,cluster10
8440,832612854e9eadf6,0.356814,0.672311,cluster10
8441,83507343459d9f20,0.549529,0.688604,cluster9
8442,83feef590c190737,0.409236,0.648933,cluster5
8443,8401e057b820f3d5,0.365348,0.64257,cluster7
8444,8401e057b820f3d5,0.365348,0.64257,cluster7
8445,8401e057b820f3d5,0.365348,0.64257,cluster7
8446,8401e057b820f3d5,0.365488,0.64241,cluster7
8447,8401e057b820f3d5,0.365348,0.64257,cluster7
8448,8401e057b820f3d5,0.365347,0.64257,cluster7
8449,84151dd7a8ee3533,0.422284,0.650293,cluster4
8450,84151dd7a8ee3533,0.422284,0.650293,cluster4
8451,84462673408bde68,0.356499,0.670137,cluster10
8452,84462673408bde68,0.356466,0.670143,cluster10
8453,84462673408bde68,0.356498,0.670137,cluster10
8454,846e660c8b0925e0,0.341751,0.676715,cluster10
8455,847953c8b8c9fc50,0.3948,0.603653,cluster0
8456,847953c8b8c9fc50,0.3948,0.603653,cluster0
8457,84820709aa6da81,0.361437,0.668431,cluster7
8458,84820709aa6da81,0.36144,0.668431,cluster7
8459,848444be73be83e9,0.350359,0.664664,cluster10
8460,848444be73be83e9,0.350359,0.664664,cluster10
8461,848444be73be83e9,0.35036,0.664662,cluster10
8462,848444be73be83e9,0.350359,0.664664,cluster10
8463,848b60b9bcfb7f8c,0.257276,0.631593,cluster1
8464,851460e80c985e85,0.509469,0.486933,cluster8
8465,851e3121ea3342ed,0.253968,0.633456,cluster1
8466,8522c7aa0dea2fdb,0.253205,0.630146,cluster1
8467,8522c7aa0dea2fdb,0.253205,0.630146,cluster1
8468,8522c7aa0dea2fdb,0.253175,0.630148,cluster1
8469,8522c7aa0dea2fdb,0.253205,0.630146,cluster1
8470,8527e4e7b974f8c5,0.427173,0.638871,cluster4
